Last Name,First Name*,ID,Confidential Ind,UST Email,Email1,Home Phone,Business Phone,Cell Phone,type,Street1,Street2,City,State,Zip,Nation,term,Course College,Course Department,crn,Course,Section,Course Title,Course Credits,Campus,Schedule,registration status,Registration Status,Final Grade,Grade Change Reason,Incomplete Extension Date,Repeat Course Ind,college,degree,Major,program,Primary Instructor ID,Primary Instructor Name,Instructor2 ID,Instructor2 Name
Last200,First193,215,,STUDENT214@GMAIL.COM,OTHER214@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22157,SEIS635,1,Software Analysis and Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last200,First193,215,,STUDENT214@GMAIL.COM,OTHER214@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101190814,"Kubisiak, Kristine  ",,
Last200,First192,214,,STUDENT213@GMAIL.COM,OTHER213@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last201,First74,216,,STUDENT215@GMAIL.COM,OTHER215@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22159,SEIS640,1,Operating Systems Design,3,St Paul,Face-to-Face 26-50% of time,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last201,First74,216,,STUDENT215@GMAIL.COM,OTHER215@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22147,SEIS626,1,Sftw Quality Assurance/Control,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100375463,"Haug, Frank S.",,
Last202,First194,217,,STUDENT216@GMAIL.COM,OTHER216@GMAIL.COM,,,,HM,,,,WI,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22173,SEIS734,2,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last202,First194,217,,STUDENT216@GMAIL.COM,OTHER216@GMAIL.COM,,,,HM,,,,WI,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22180,SEIS763,1,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last203,First195,218,,STUDENT217@GMAIL.COM,OTHER217@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last204,First22,219,,STUDENT218@GMAIL.COM,OTHER218@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22135,SEIS601,2,Found. of Software Dev-Java,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last205,First196,220,,STUDENT219@GMAIL.COM,OTHER219@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22171,SEIS736,2,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last205,First197,221,,STUDENT220@GMAIL.COM,OTHER220@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Accountancy,BU_AC_MS,101003004,"Rege, Manjeet  ",,
Last205,First196,220,,STUDENT219@GMAIL.COM,OTHER219@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22166,SEIS732,1,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last206,First198,222,,STUDENT221@GMAIL.COM,OTHER221@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MBA,Business Administration,BU_PT_MBA,101003004,"Rege, Manjeet  ",,
Last207,First199,223,,STUDENT222@GMAIL.COM,OTHER222@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22144,SEIS610,3,Software Engineering,0,St Paul,Lecture,O3,Course Drop with W (Web),W,Original Entry,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last207,First199,223,,STUDENT222@GMAIL.COM,OTHER222@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22135,SEIS601,2,Found. of Software Dev-Java,0,St Paul,Lecture,D2,Course Drop,,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last208,First200,224,,STUDENT223@GMAIL.COM,OTHER223@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22146,SEIS625,2,Software Project Management,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last208,First200,224,,STUDENT223@GMAIL.COM,OTHER223@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last208,First200,224,,STUDENT223@GMAIL.COM,OTHER223@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22136,SEIS602,1,Intermediate Software Dev,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last209,First54,225,,STUDENT224@GMAIL.COM,OTHER224@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22174,SEIS736,1,Big Data Architecture,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100464521,"Noland, Brock D.",,
Last209,First54,226,,STUDENT225@GMAIL.COM,OTHER225@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last209,First54,226,,STUDENT225@GMAIL.COM,OTHER225@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last209,First54,225,,STUDENT224@GMAIL.COM,OTHER224@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22173,SEIS734,2,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last209,First54,226,,STUDENT225@GMAIL.COM,OTHER225@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22139,SEIS603,3,Found. Software Dev-Python,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last210,First201,227,,STUDENT226@GMAIL.COM,OTHER226@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22173,SEIS734,2,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last210,First201,227,,STUDENT226@GMAIL.COM,OTHER226@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last211,First202,228,,STUDENT227@GMAIL.COM,OTHER227@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,0,St Paul,Lecture,O3,Course Drop with W (Web),W,Original Entry,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last211,First203,229,,STUDENT228@GMAIL.COM,OTHER228@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last211,First203,229,,STUDENT228@GMAIL.COM,OTHER228@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22174,SEIS736,1,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100464521,"Noland, Brock D.",,
Last211,First202,228,,STUDENT227@GMAIL.COM,OTHER227@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,0,St Paul,Lecture,O3,Course Drop with W (Web),W,Original Entry,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last211,First204,230,,STUDENT229@GMAIL.COM,OTHER229@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22166,SEIS732,1,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last212,First65,231,,STUDENT230@GMAIL.COM,OTHER230@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22841,SEIS603,4,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101214279,"Chetty, Damodar  ",,
Last212,First65,231,,STUDENT230@GMAIL.COM,OTHER230@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22145,SEIS625,1,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101141617,"Aune, Aric B.",,
Last213,First205,232,,STUDENT231@GMAIL.COM,OTHER231@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22162,SEIS663,2,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Computer Security,SE_GR_CER,101142921,"Wallerstedt, Theodore M.",,
Last214,First86,233,,STUDENT232@GMAIL.COM,OTHER232@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22146,SEIS625,2,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last214,First86,233,,STUDENT232@GMAIL.COM,OTHER232@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22153,SEIS631,2,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100437129,"Eaton, Anne A.",,
Last215,First206,234,,STUDENT233@GMAIL.COM,OTHER233@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last216,First129,235,,STUDENT234@GMAIL.COM,OTHER234@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22177,SEIS737,3,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100407592,"Rahimi, Saeed K.",,
Last216,First129,235,,STUDENT234@GMAIL.COM,OTHER234@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22162,SEIS663,2,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101142921,"Wallerstedt, Theodore M.",,
Last217,First207,236,,STUDENT235@GMAIL.COM,OTHER235@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22159,SEIS640,1,Operating Systems Design,3,St Paul,Face-to-Face 26-50% of time,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last217,First208,237,,STUDENT236@GMAIL.COM,OTHER236@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22146,SEIS625,2,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last217,First207,236,,STUDENT235@GMAIL.COM,OTHER235@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last217,First208,237,,STUDENT236@GMAIL.COM,OTHER236@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22179,SEIS744,1,Internet of Things,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100359676,"Grammens, Justin L.",,
Last218,First209,238,,STUDENT237@GMAIL.COM,OTHER237@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100819629,"Livingston, Kirk T.",,
Last219,First210,239,,STUDENT238@GMAIL.COM,OTHER238@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22164,SEIS665,1,Dev Ops & Cloud Infrastructure,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,100216842,"Baker, Jason D.",,
Last219,First210,239,,STUDENT238@GMAIL.COM,OTHER238@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22157,SEIS635,1,Software Analysis and Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last219,First210,239,,STUDENT238@GMAIL.COM,OTHER238@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last220,First211,240,,STUDENT239@GMAIL.COM,OTHER239@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22159,SEIS640,1,Operating Systems Design,3,St Paul,Face-to-Face 26-50% of time,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last220,First211,240,,STUDENT239@GMAIL.COM,OTHER239@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22157,SEIS635,1,Software Analysis and Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last221,First83,241,,STUDENT240@GMAIL.COM,OTHER240@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MBA,Business Administration,BU_PT_MBA,101003004,"Rege, Manjeet  ",,
Last222,First212,242,,STUDENT241@GMAIL.COM,OTHER241@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22161,SEIS663,1,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Management,SE_GR_MS,100327251,"Mattox, Melinda J.",,
Last223,First213,243,,STUDENT242@GMAIL.COM,OTHER242@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101077360,"Iyer, Shankaran  ",,
Last223,First213,243,,STUDENT242@GMAIL.COM,OTHER242@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100819629,"Livingston, Kirk T.",,
Last224,First214,244,,STUDENT243@GMAIL.COM,OTHER243@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22166,SEIS732,1,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last224,First214,244,,STUDENT243@GMAIL.COM,OTHER243@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last225,First215,245,,STUDENT244@GMAIL.COM,OTHER244@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last225,First215,245,,STUDENT244@GMAIL.COM,OTHER244@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22143,SEIS610,2,Software Engineering,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last225,First215,245,,STUDENT244@GMAIL.COM,OTHER244@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22218,SEIS631,3,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101156625,"Glancy, Aran W.",,
Last226,First216,246,,STUDENT245@GMAIL.COM,OTHER245@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,BU,CER,Business Analytics,BU_GR_CER,101003004,"Rege, Manjeet  ",,
Last227,First217,247,,STUDENT246@GMAIL.COM,OTHER246@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22178,SEIS740,1,Real-Time Systems & Applictns,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,100375313,"Kruse, John M.",,
Last227,First217,247,,STUDENT246@GMAIL.COM,OTHER246@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22159,SEIS640,1,Operating Systems Design,3,St Paul,Face-to-Face 26-50% of time,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last227,First217,247,,STUDENT246@GMAIL.COM,OTHER246@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last228,First218,248,,STUDENT247@GMAIL.COM,OTHER247@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22135,SEIS601,2,Found. of Software Dev-Java,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last229,First219,249,,STUDENT248@GMAIL.COM,OTHER248@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22149,SEIS630,1,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100407375,"Skochil, Jeffrey R.",,
Last229,First219,249,,STUDENT248@GMAIL.COM,OTHER248@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last230,First220,250,,STUDENT249@GMAIL.COM,OTHER249@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22154,SEIS632,1,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last230,First220,250,,STUDENT249@GMAIL.COM,OTHER249@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last231,First221,251,,STUDENT250@GMAIL.COM,OTHER250@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22162,SEIS663,2,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101142921,"Wallerstedt, Theodore M.",,
Last232,First222,252,,STUDENT251@GMAIL.COM,OTHER251@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22144,SEIS610,3,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101125840,"Dorin, Michael A.",,
